Username;Location;Nb_comments;Nb_likes;Note;Date_publication;Title;Date_experience
ken b;memphis, tennessee;209;73;50;03/2020;simply amazing;10/2019
pat h;needles, californie;105;45;50;03/2020;definitely a bucket list destination;02/2020
chuck2010;palmyra, pennsylvanie;764;505;50;03/2020;only got a winter day   go prepared;02/2020
tsaxman74;arlington, virginie;97;41;50;03/2020;no words are adequate;03/2020
cindy d;waynesville ga;48;49;50;03/2020;beautiful;03/2020
ddr1234;johannesburg, afrique du sud;646;238;50;03/2020;most amazing views;10/2019
strannik;vancouver, canada;2;3;50;03/2020;fantastic views, well run organisation;03/2020
rsmead13;sparks, nevada;53;39;50;03/2020;i will never forget;03/2020
mikeb1952;colorado springs, colorado;894;526;50;03/2020;it doesn t get better than this;03/2020
cttaketa;honolulu, hawai;38;55;50;03/2020;most impressive thing i ve ever seen;03/2020
markhp6094ng;dallas, texas;83;82;50;03/2020;incredible views;03/2020
montana_rustler;logan, utah;325;130;50;03/2020;incredible views   not to be missed;03/2020
kayteehc;norfolk, virginie;313;150;50;03/2020;the best;03/2020
jimdobbs4;rogers, arkansas;133;84;50;03/2020;a must see;03/2020
mollyl137;leawood, kansas;156;97;50;03/2020;beautiful vistas;03/2020
janeg347;royal tunbridge wells, royaume uni;50;57;40;03/2020;the grand canyon.;02/2020
deluxerider1450;bartlesville, oklahoma;30;27;50;03/2020;family vacation;03/2020
laurie377;bark river, michigan;11;13;50;03/2020;first time visit;03/2020
raynesmark;wimbledon;97;175;50;03/2020;fantastic destination and fantastic tour;03/2020
travelexplorasion;boston, massachusetts;73;192;50;03/2020;breathtaking views;03/2020
t5594idsusanp;aurora, colorado;33;41;50;03/2020;grand canyon south rim;03/2020
belinda f;waxahachie, texas;122;70;50;03/2020;fantastic experience;03/2020
kylsmick;east maitland, australie;60;109;50;03/2020;a must;03/2020
deannahct;connecticut;55;72;50;03/2020;pictures will never capture this experience;02/2020
mimibobo23;alberta;158;67;50;03/2020;indescribable and breathtaking.;09/2019
jimmd7990pn;sedro woolley, etat de washington;172;76;50;03/2020;stunningly spectacular;03/2020
dd41623;singapour, singapour;8;17;50;03/2020;really grand in winter;12/2019
46patl;lone rock, wi;20;26;40;03/2020;grand canyon national park;02/2020
captvideo64;victoria, canada;3;3;50;03/2020;grand canyon adventure;04/2019
davewy3100je;san francisco, californie;4;9;50;03/2020;nice views but a little busy;09/2019
sandra d;ottawa, canada;38;26;50;03/2020;the views do not disappoint;02/2020
qcern;kirkland, canada;351;209;50;03/2020;awesome;03/2020
pam f;piqua, ohio;12;14;50;03/2020;arizona road trip;02/2020
ofuqua;emerado, dakota du nord;97;30;50;03/2020;breathtakingly beautiful;03/2020
cjschreiner;chandler, arizona;740;200;50;03/2020;looks like a painting;03/2020
dan949a;alpharetta, georgie;439;140;50;02/2020;wow again;02/2020
beth43323;minneapolis, minnesota;21;45;50;02/2020;great feb visit to magnificent park;02/2020
terra s;denton, texas;37;66;50;02/2020;every 5 feet gave way to a new view;03/2019
brian k;schenectady, etat de new york;527;176;50;02/2020;crazy beautiful;02/2020
rsavell;mobile, alabama;492;181;50;02/2020;rented a car and drove down from vegas..;02/2020
glenn s;tigard, oregon;13;14;50;02/2020;truly breathtaking;02/2020
bryan w;villa rica, georgie;241;130;50;02/2020;unbelievable;12/2019
alicehikeswim;helena, etat de new york;7;9;40;02/2020;south rim;02/2020
steve98001;seattle, etat de washington;179;80;50;02/2020;bucket list...for now;02/2020
nshalim1;new york, etat de new york;5;8;50;02/2020;breathtaking without the crowds;02/2020
muzzysgirl;garden grove, californie;78;54;50;02/2020;amazing even in the cold;02/2020
anneandbobj;atlanta, georgie;144;77;50;02/2020;awesome views;02/2020
vamdirect;san francisco, californie;54;39;50;02/2020;absolutely stunning views;02/2020
vanessam646;gordon, australie;233;179;50;02/2020;it s like a green screen;10/2019
mathsupt;bricktown, new jersey;22;26;50;02/2020;impressive to see;02/2020
james k;winnipeg, canada;64;44;50;02/2020;absolutely spectacular;02/2020
robrd3662ts;las vegas, nevada;47;51;50;02/2020;a â€œmust seeâ€ ðŸ‘;02/2020
vetskidog;murfreesboro, tennessee;641;366;50;02/2020;awesome. breath taking.;02/2020
recreationv;new york, etat de new york;343;144;40;02/2020;a foggy wet day;11/2019
cologal8;colorado springs, colorado;19;22;40;02/2020;breath taking;01/2020
devona914;traverse city, michigan;55;33;50;02/2020;breathtaking;02/2020
whakaipobay;auckland, nouvelle zelande;39;42;50;02/2020;a must see;03/2019
761april;montgomery, etat de new york;42;36;50;02/2020;december visit;02/2020
rpalui;clermont, floride;2;5;50;02/2020;don t let distance dissuade you. it s definitely worth it;02/2020
safartriptravel;saint paul, minnesota;3;3;50;02/2020;so much to enjoy so little time;10/2019
hazelcrest;north potomac, maryland;56;55;50;02/2020;dream come true;01/2020
patrickg64;broken arrow, oklahoma, united states;26;47;50;02/2020;grand canyon again.;10/2019
hooversp;naga, philippines;16;34;50;02/2020;awesome grand canyon;02/2020
dena m;shawnee, kansas;76;53;50;02/2020;beautiful, not to be missed;02/2020
anthonywn7107pv;melbourne, australie;8;11;50;02/2020;life changing;05/2019
ilaudj;bucarest, roumanie;365;109;40;02/2020;superb scenary, not to many activities;02/2020
jdsbiz98;danbury, connecticut;441;187;40;02/2020;majestic;12/2019
william h;arlington, texas;73;35;50;01/2020;a full day of fun;09/2019
wyojuls;gillette, wyoming;119;51;40;01/2020;the beauty;01/2020
67mac;chard, royaume uni;63;59;50;01/2020;awesome;01/2020
570nickm;frenchs forest, australie;551;233;50;01/2020;wow;01/2020
o5187yksusanp;pontiac, missouri;15;22;50;01/2020;amazing;01/2020
vicki c;deerfield beach, floride;381;171;50;01/2020;amazing place;01/2020
resort47376054581;santa cruz, californie;2;2;50;01/2020;magnificent grand canyon;05/2019
lennoxmike;majorque, espagne;80;37;50;01/2020;speachless;06/2019
arizona828;mesa, arizona;64;85;50;01/2020;yes, it is a grand canyon;01/2020
eurydice2017;londres, royaume uni;215;138;50;01/2020;there aren t enough words to describe how gloriously beautiful the grand canyon is;12/2019
bob h;northville, michigan;670;237;50;01/2020;awe inspiring is all you need to know;01/2020
645davidd645;murrieta, californie;95;86;50;01/2020;bucket list location checked off;01/2020
josueh61;san jose, costa rica;61;54;50;01/2020;peaceful and amazing place;10/2019
bhamp8;adirondacks, etat de new york;117;67;50;01/2020;there s nothing like it;04/2019
geb8899;singapour, singapour;51;57;50;01/2020;amazing visit;11/2019
pascal d;norwich, royaume uni;52;37;50;01/2020;one of the most magnificent place in the world;01/2020
priyadarshini07;calcutta, inde;15;17;50;01/2020;amazing experience;12/2019
montewa94;mexico, mexique;68;59;50;01/2020;the best;01/2020
6185kate;charlotte, caroline du nord;11;11;50;01/2020;friends   sisters   bucket list item for one;11/2019
dwayne m;covington, georgie;4;6;50;01/2020;out west trip;04/2019
mthalha;charlotte, caroline du nord;8;45;50;01/2020;must see   grand canyon;12/2019
steven c;los angeles, california, united states;13;46;50;01/2020;grand canyon south rim;12/2019
jessih234;orlando, floride;41;46;40;01/2020;no idea which rim i was in... didn t have skywalk;12/2019
shelley v;birmingham, alabama;52;50;40;01/2020;amazing views but beware of ice and snow on walkways;12/2019
kathy1966;northern virginia, virginie;247;183;50;01/2020;magnificent sweeping views;12/2019
gottalovepink;mcallen, texas;91;65;50;01/2020;breathtaking;08/2019
sammysue;ft. myers fl;374;203;50;01/2020;you can t imagine it until you see it in person;09/2019
kf17020;marietta, georgie;221;104;50;01/2020;wow;12/2019
u2322bmjamess;middleton cheney, royaume uni;321;107;50;01/2020;amazing;01/2020
leedstraveller66;leeds, royaume uni;77;46;50;01/2020;awesome;12/2019
mathew w;bluff city, tennessee;6;8;50;12/2019;grand canyon;06/2019
omarq21;new york, etat de new york;42;60;40;12/2019;a breathtaking visit;07/2019
devo1948;daytona;7;8;50;12/2019;mule ride to phantom ranch;01/2019
jean l;chattanooga, tennessee;7;9;50;12/2019;absolutely beautiful;08/2019
mamawarrior;grand rapids, michigan;45;36;50;12/2019;majestic;12/2019
renathetraveller;hobart, australie;72;35;30;12/2019;not sure it s worth the trip;10/2019
moeydevil;san francisco, californie;51;50;50;12/2019;grand canyon does not disappoint;12/2019
treishag2016;roosevelt, etat de new york;109;94;40;12/2019;grand canyon south rim fun;12/2019
lisamk2498oc;roswell, georgie;23;25;50;12/2019;family christmas vacation;12/2019
mel4pint;oahu, hawai;26;59;50;12/2019;grand canyon south rim;07/2019
naethan;philippines;8;18;50;12/2019;nothing much to do other than sight seeing;11/2019
tim a;londres, royaume uni;88;101;50;12/2019;south rim   january 2019;01/2019
alison4182;afrique du sud;14;15;50;12/2019;no words..;01/2019
meeser;laguna woods, californie;151;44;50;12/2019;very cold;12/2019
kagi697;redwood city, californie;9;18;50;12/2019;far out;12/2019
mary h;morris, canada;146;81;50;12/2019;awe inspiring;12/2019
dionges1;los angeles, californie;333;185;50;12/2019;much better than i remembered and significant improvements in the park;12/2019
christismylife5;larose, louisiane;48;58;50;12/2019;the views are breathtaking ;11/2019
antti k;seinajoki, finlande;50;69;50;12/2019;great experience;12/2019
bob_potts_67;bangor, maine;2;2;50;12/2019;a must see;11/2019
lynnie72;pennsylvanie;312;145;50;12/2019;breathtaking;12/2019
dylanficklestone;singapour, singapour;12;26;50;12/2019;amazing views;01/2019
kendak999;durban, afrique du sud;41;39;50;12/2019;bucket list breathtaking;12/2019
gonen2014;haifa, israel;407;210;50;12/2019;lots of great activity and view points along the south rim;09/2019
evao946;orebro, suede;75;61;50;12/2019;a day with astonishing views;10/2019
ajg35;cairns, australie;599;160;50;12/2019;spectacular;12/2019
jan841;londres, royaume uni;45;54;50;12/2019;fantastic trip to the canyon and more;12/2019
finallyfree;castries, sainte lucie;183;104;50;12/2019;go in off season;11/2019
itisjustus;biloxi, mississippi;171;111;50;12/2019;wow;11/2019
awanderfulplan;ohio;106;175;50;12/2019;what an incredible experience;06/2019
therealmeltam;new york, etat de new york;1217;565;40;12/2019;i don t recommend going in the winter;11/2019
jeromew323;thompson nd.;227;57;50;12/2019;god made beauty;11/2019
snowball 6364;manlius, etat de new york;452;121;50;12/2019;wife and i;12/2019
rachela913;middletown, californie;24;39;50;12/2019;glad we went in december;12/2019
home farm c;maidstone, royaume uni;57;48;50;12/2019;better than i remember;11/2019
jeff p;prescott, arizona;288;101;50;12/2019;national treasure;10/2019
kgs120;fayetteville, georgie;5;5;50;12/2019;smooth sailing;11/2019
188lanar;palouse, etat de washington;1;1;50;12/2019;amazing;12/2019
executivehobo;flagstaff, arizona;12;13;50;12/2019;grand canyon is one of the greatest places to visit. best in spring and summer, however winter is fantastic too.;12/2019
bncrxplorerz;pittsburgh, pennsylvanie;294;328;50;12/2019;an experience beyond words;11/2019
janice m;canada;250;180;40;12/2019;beautifully organized, good alternative if you can t tour canyon floor.;12/2019
crazyone2;calgary, canada;113;86;50;12/2019;lovely views;11/2019
monalisa k;dubuque, iowa;16;33;50;12/2019;the grand canyon south rim;11/2019
647eileen;toronto, canada;29;42;50;12/2019;grand canyon tours  south rim;12/2019
owensodyssey;texas;59;64;50;12/2019;fell in love;11/2019
james c;milwaukee, wisconsin;74;42;50;12/2019;great trip;11/2019
rajeshg01;san francisco, californie;11;23;50;12/2019;great time in nov without the crowds;11/2019
aashish k;columbus, ohio;51;30;50;12/2019;cold but worth it;11/2019
rcd1983;saint charles, missouri;4;7;50;11/2019;late afternoon early morning at gc;11/2019
myno1place;melbourne, australie;30;53;40;11/2019;amazing to see the grandness of the grand canyon   from any view;09/2019
mlk2000;hewlett, etat de new york;237;198;50;11/2019;bucket list;11/2019
ohdonnaoh;mountain view, californie;583;278;50;11/2019;truly spectacular;11/2019
kay b;phoenix, arizona;50;33;50;11/2019;the grandest views;08/2019
shannon c;tennessee;46;31;50;11/2019;can t pass up this opportunity;11/2019
329quentinm;palm bay, united states;18;22;50;11/2019;the wonder of nature;11/2019
sightseer10452718578;stafford, virginie;7;16;50;11/2019;bucket list   check;10/2019
tourist209583;bad bocklet, allemagne;4;5;50;11/2019;top canyon tours;11/2019
ina367;anchorage, alaska;13;14;50;11/2019;shadowed in november;11/2019
danielftucker1979;burlington, kentucky;29;54;50;11/2019;grand canyon is awesome;11/2019
cannuck1964;memphis, tennessee;500;223;50;11/2019;it is magnificent;11/2019
hannah s;lakewood, new jersey;67;59;50;11/2019;bucket list destination;11/2019
twiztrussler;sturminster newton, royaume uni;72;84;50;11/2019;amazing place;10/2019
kadinger;necedah, wisconsin;176;57;40;11/2019;big;09/2019
traci b;shreveport, louisiane;21;26;50;11/2019;this is not just a  big, dumb hole;11/2019
caml77;caledon, canada;461;189;50;11/2019;awesome natural phenomenon;11/2019
gary s;new jersey;126;85;50;11/2019;bring a flashlight;11/2019
fellowtraveler824130;sharon, pennsylvanie;1;3;50;11/2019;southwest chief train ride to south rim;04/2019
karimmaarouf;le caire, egypte;665;360;50;11/2019;amazing views;09/2019
heather_cd8;londres, royaume uni;85;72;50;11/2019;awesome;11/2019
k m;canada;20;37;50;11/2019;breathtaking;10/2019
genep788;san fernando, philippines;546;179;50;11/2019;awesome and immensely grand view;11/2019
ephemeraldiver;surrey, canada;278;124;50;11/2019;amazing views;11/2019
adventurtravel;kapalei;8;11;50;11/2019;mesmerizing, majestic, breathtaking;10/2019
colin b;aylesbury, royaume uni;43;67;50;11/2019;once seen never forgotten;11/2019
ricart75;peru, indiana;1507;649;50;11/2019;words fall short..;10/2019
174deborahg;santa monica, californie;20;26;50;11/2019;mind blowing;11/2019
jackiehallcarnoustie;carnoustie, royaume uni;141;116;40;11/2019;great views and lots of photo opportunities;11/2019
cooksbudget;jerusalem, israel;45;62;30;11/2019;we went in the summer... way too crowded;08/2019
n88zydaveb;thompson, royaume uni;110;148;50;11/2019;you have to see it;10/2019
fernandowr10;rio de janeiro, rj;305;209;50;11/2019;what a place;11/2019
376bobg;emerson, new jersey;149;57;50;11/2019;bob s review;11/2019
bacinac;santa clara, californie;526;141;50;11/2019;one day visit.;11/2019
jeff h;toronto, canada;39;50;50;11/2019;a bucket list experience to remember....;11/2019
jenniodesmoines;pella, iowa;153;84;50;11/2019;indescribeable;10/2019
mellymos5;cape town, afrique du sud;62;61;50;11/2019;amazing;11/2019
corinnef875;portsmouth, royaume uni;35;58;50;11/2019;amazing day;11/2019
kbardh;singapour, singapour;17;42;50;11/2019;take a helicopter ride with maverick   it s a once in a lifetime unforgettable experience worth paying for;11/2019
chucktodd75;west sacramento, californie;167;97;50;11/2019;wife was gob smacked. (her words, not mine);10/2019
jesse w;grand cayman;5;9;50;11/2019;phoenix south rim;06/2019
106stevei;hamilton, indiana;56;32;50;11/2019;amazing national park for everyone...;11/2019
leslieonthego;birmingham, alabama;260;138;50;11/2019;excellence at its best;11/2019
valerie k;weymouth, massachusetts;16;43;50;11/2019;walking the rim trail;10/2019
lifeisgoodguy;sedona, arizona;139;62;50;11/2019;never disappoints   amazing views;11/2019
luv2havefuntoo;maryville, tennessee;146;97;50;11/2019;beautiful;10/2019
joanie1968;sperry, oklahoma;27;26;40;11/2019;awesome views;06/2019
skodanorman;aberystwyth, united kingdom;16;39;50;11/2019;stunning;10/2019
martin e;lufkin, texas;6;11;50;11/2019;grand canyon s majestic beauty;10/2019
lovetotravel1234512;north canton, ohio;236;89;50;10/2019;wow...just wow;10/2019
travworld112;seattle, etat de washington;12;27;50;10/2019;breath taking;07/2019
sbourgeo;bridge city, texas;26;48;50;10/2019;grand canyon;08/2019
bearguy60;colorado springs, colorado;272;136;50;10/2019;most popular overlook and first stop;10/2019
ewamaine;auburn, maine;119;127;50;10/2019;this is it;08/2019
honorata s;quesnel, canada;3;4;50;10/2019;grand canyon destinations;10/2019
34kelleym;columbus, ohio;63;28;50;10/2019;breathtaking;10/2019
nfmtravel;london, canada;57;45;50;10/2019;must do if you have never before;10/2019
windiveski;san clemente, californie;229;122;50;10/2019;grand canyon means grand views;10/2019
